Symbol,Company Name,Industry,Prior Close,5 Day Chg_x by %,4 Week Chg_x by %,52 Week Chg by %,Refinitiv,Argus Analyst,Argus A6 Quantitative,MarketEdge,Morgan Stanley,SmartConsensus,TipRanks Analyst Consensus,TipRanks Blogger Sentiment,Vs. S&P 500 4 Weeks by %,Vs. S&P 500 13 Weeks by %,Vs. S&P 500 52 Weeks by %,P/E Ratio (TTM)* by x,Price/Sales Ratio by x,Price/Book Ratio by x,Price/Cash Flow by x,Debt to Capital by x,Return on Equity by %,Return on Assets by %,EPS Growth CFY* by %,EPS Growth NFY* by %,Revenue Growth CFY* by %,Revenue Growth NFY* by %,Dividend Yield by %,Dividend Growth 5 Year by %
PBI,Pitney Bowes Inc,Office Equipment,8.54,4.40,-9.00,105.00,0,0,0,0.5,0,-1,0,1,10.40,-2.43,78.46,17.12,0.90,0.00,8.19,137.49,0.00,2.87,104.92,3.20,-2.69,0.41,2.81,0.00
PJT^I11,PJT Partners Inc,Investment Banking & Investment Services,135.35,0.37,-1.00,43.00,1,0,0,1,0,1,0,1,3.25,-6.81,28.73,26.01,2.43,24.59,12.54,0.00,96.33,19.22,19.12,15.55,7.53,12.15,0.68,37.97
PLXS,Plexus Corp,Electronic Equipment & Parts,125.7,-1.69,-1.00,26.00,0,0,0,1,0,1,0.5,0,-2.29,-2.18,4.24,25.39,0.89,2.62,15.99,13.44,10.93,4.49,22.03,8.88,2.58,9.00,0.00,0.00
POWL,Powell Industries Inc,"Machinery, Equipment & Components",185.32,-2.53,6.00,25.00,1,0,0,1,0,0,0.5,1,-11.75,-3.83,-19.15,12.18,1.93,3.86,11.59,0.00,37.08,19.10,15.30,5.01,10.60,5.29,0.62,0.33
PRAA,Pra Group Inc,Banking Services,18.53,-10.15,-11.00,-24.00,-1,0,0,-1,0,-1,0.5,1,-29.38,-36.21,-43.05,7.72,0.49,0.45,5.60,74.05,6.03,1.78,-20.11,53.85,0.72,7.37,0.00,0.00
PFBC,Preferred Bank,Banking Services,79.64,-3.27,-5.00,5.00,1,0,1,1,0,0,0.5,,-9.91,-3.20,-3.46,8.76,3.64,1.39,10.38,0.00,17.21,1.84,-1.14,2.73,-3.42,4.01,3.64,18.89
PINC,Premier Inc,Healthcare Equipment & Supplies,20.19,1.80,5.00,-4.00,0,0,0,1,0,,0,,8.96,28.54,9.09,22.95,1.74,1.25,8.17,38.00,6.05,3.58,-43.22,6.72,-26.51,-1.45,3.62,0.00
PBH,Prestige Consumer Healthcare Inc,Pharmaceuticals,80.95,-2.41,-5.00,14.00,0,0,0,1,0,1,0.5,1,0.35,4.99,19.30,19.84,3.69,2.29,17.16,35.63,12.30,6.39,5.53,5.45,1.00,2.13,0.00,0.00
PSMT,PriceSmart Inc,Diversified Retail,99.46,0.72,16.00,23.00,0,0,0,1,0,0,0,1,-3.81,21.85,11.94,22.22,0.63,2.73,14.05,9.46,12.42,6.92,6.56,0.00,7.24,11.20,1.21,-3.69
PRVA,Privia Health Group Inc,Healthcare Providers & Services,23.2,-7.23,3.00,27.00,0,0,1,0.5,0,0,1,,-7.56,-1.83,27.64,186.74,1.56,4.25,102.75,0.00,2.53,1.81,90.91,104.76,9.35,10.49,0.00,0.00
PRA,ProAssurance Corp,Insurance,23.12,0.09,-1.00,75.00,0,0,1,1,0,0,0,1,-5.91,68.30,43.61,28.10,1.05,0.96,20.21,25.57,3.60,0.76,-1.05,12.77,-0.98,0.53,0.00,0.00
PRG,PROG Holdings Inc,Financial Technology (Fintech) & Infrastructure,25.89,-4.59,-3.00,-24.00,1,0,0,1,0,0,1,,7.84,2.74,-28.23,5.86,0.46,1.77,0.61,47.57,33.88,14.33,0.00,0.00,0.00,0.00,1.81,27.58
PRGS,Progress Software Corp,Software & IT Services,59.18,-2.14,15.00,17.00,0,0,1,1,0,0,1,1,-2.60,13.45,8.47,47.55,3.27,6.10,15.42,77.61,12.70,2.83,7.51,8.49,28.06,2.40,0.00,2.46
PGNY,Progyny Inc,Healthcare Providers & Services,22.75,-4.83,4.00,-29.00,0,0,1,0.5,0,0,0.5,1,-14.36,-8.40,-29.03,37.33,1.48,3.83,31.94,0.00,10.11,6.89,-1.75,116.07,4.82,11.19,0.00,0.00
PUMP,Propetro Holding Corp,Oil & Gas Related Equipment and Services,5.27,-4.10,-28.00,-41.00,0,0,-1,0.5,0,-1,0.5,1,1.47,-34.83,-46.43,--,0.42,0.71,8.96,8.10,-16.24,-10.66,-48.15,128.57,-9.89,9.05,0.00,0.00
PTGX,Protagonist Therapeutics Inc,Biotechnology & Medical Research,44.39,3.38,-9.00,77.00,0,0,1,-1,0,,1,1,-3.90,24.90,31.52,60.52,13.69,4.13,48.17,0.00,8.99,8.19,0.00,4.17,-81.26,48.07,0.00,0.00
PRLB,Proto Labs Inc,"Machinery, Equipment & Components",35.39,-7.90,-2.00,12.00,1,0,0,1,0,0,0.5,1,0.17,-6.74,7.60,62.71,1.78,1.36,17.57,0.08,2.22,1.98,-15.95,14.60,2.00,4.60,0.00,0.00
PFS,Provident Financial Services Inc,Banking Services,16.53,-6.55,-3.00,10.00,0,0,1,1,0,0,1,1,-7.17,-4.50,-2.87,15.05,2.76,0.82,10.22,0.00,6.77,0.77,96.19,10.68,26.14,7.82,5.75,0.85
PRSU,Pursuit Attractions and Hospitality Inc,Hotels & Entertainment Services,29.57,-10.24,-15.00,-15.00,0,0,-1,-1,0,0,0.5,,-14.72,-26.97,-29.72,--,0.70,1.36,0.00,11.58,-59.16,-5.28,0.00,35.80,11.26,6.30,0.00,0.00
QRVO,Qorvo Inc,Semiconductors & Semiconductor Equipment ,63.8,-2.96,-11.00,-45.00,0,0,1,1,1,0,0,1,12.50,3.36,-30.56,129.60,1.90,2.08,20.09,31.35,1.60,0.89,-6.08,19.22,-1.44,5.20,0.00,0.00
KWR,Quaker Chemical Corp,Chemicals,105.16,0.37,-16.00,-45.00,1,0,-1,0.5,0,-1,0.5,1,-5.25,-23.21,-48.92,20.22,1.04,1.36,11.29,34.68,6.78,3.06,-0.67,17.19,0.16,5.05,1.82,4.15
NX,Quanex Building Products Corp,Homebuilding & Construction Supplies,16.37,-4.82,-14.00,-51.00,1,0,1,0.5,0,0,0.5,-1,-0.69,-11.30,-50.95,28.41,0.58,0.85,9.66,43.59,1.56,0.79,16.89,12.11,44.57,3.11,1.82,0.00
QDEL,Quidelortho Corp,Healthcare Equipment & Supplies,28.96,-8.63,-19.00,-29.00,-1,0,-1,0.5,0,0,0.5,1,2.00,-22.98,-35.64,--,0.74,0.68,23.49,45.48,-11.38,-5.45,28.65,35.71,-2.64,4.25,0.00,0.00
QNST,QuinStreet Inc,Software & IT Services,17.38,-2.86,-2.00,2.00,0,0,0,0.5,0,0,1,,-17.09,-24.09,-24.86,--,0.84,3.69,35.23,0.00,-0.29,-0.17,690.91,21.84,77.05,7.64,0.00,0.00
RDN,Radian Group Inc,Insurance,31.52,-1.12,-4.00,3.00,1,0,0,1,0,0,0.5,1,-0.97,7.43,-2.37,8.58,3.51,1.04,7.36,34.05,13.22,7.22,-4.87,2.05,0.75,2.30,3.03,150.18
RDNT,Radnet Inc,Healthcare Providers & Services,51.03,-5.79,2.00,4.00,0,0,0,1,0,0,1,1,5.65,-5.14,-11.19,--,2.28,4.74,20.79,47.06,-3.65,0.12,-53.97,155.17,6.86,8.69,0.00,0.00
RC,Ready Capital Corp,Residential & Commercial REITs,4.57,-6.35,-11.00,-50.00,0,0,-1,-1,0,-1,0,,-12.27,-37.23,-55.86,--,0.89,0.39,0.00,78.63,-13.52,-2.31,500.00,28.57,-8.92,19.11,12.11,-6.27
RWT,Redwood Trust Inc,Residential & Commercial REITs,6.1,-8.94,0.00,5.00,-1,0,1,0.5,0,0,0.5,-1,-12.78,-10.43,-21.81,25.91,0.69,0.66,16.61,93.90,2.47,0.23,36.54,23.94,24.99,3.44,13.09,-11.00
RNST,Renasant Corp,Banking Services,32.28,-2.58,-6.00,7.00,1,0,0,1,0,0,1,,1.49,-2.69,2.58,10.82,4.57,0.81,14.33,0.00,7.83,1.11,3.62,19.23,36.29,13.41,2.54,0.23
REZI,Resideo Technologies Inc,Communications & Networking,16.29,-3.95,-9.00,-18.00,0,0,0,1,0,0,0.5,0,17.68,-1.39,-15.68,62.67,0.43,1.04,13.75,37.21,1.70,1.08,0.00,0.00,0.00,0.00,0.00,0.00
REX,REX American Resources Corp,Renewable Energy,41.07,-1.95,7.00,-29.00,1,0,-1,1,0,1,0.5,1,-2.98,4.89,-34.53,12.73,1.08,1.28,7.71,0.00,10.83,10.32,0.00,0.00,0.00,0.00,0.00,0.00
RHI,Robert Half Inc,Professional & Commercial Services  ,44.43,-2.29,-18.00,-37.00,0,0,0,0.5,0,-1,0,1,-3.82,-19.57,-37.86,23.02,0.83,3.59,18.22,0.00,14.49,7.35,-29.51,55.81,-6.23,5.39,5.12,11.32
ROG,Rogers Corp,Semiconductors & Semiconductor Equipment ,57.7,-3.90,-15.00,-53.00,-1,0,0,0.5,0,0,0.5,,10.34,-21.63,-47.90,73.83,1.54,0.98,18.24,0.71,1.34,1.13,-19.49,52.05,-3.94,8.95,0.00,0.00
RES,RPC Inc,Oil & Gas Related Equipment and Services,4.99,-6.40,-7.00,-29.00,0,0,-1,0.5,-1,0,0,1,-14.43,-22.24,-40.45,12.81,0.73,0.90,4.62,0.40,7.06,5.75,-20.93,23.53,15.70,11.74,3.53,-1.21
RUSHA,Rush Enterprises Inc,Other Specialty Retailers,50.6,-4.06,-4.00,10.00,1,0,0,-1,0,-1,0.5,,-10.91,-10.93,1.23,13.86,0.50,1.81,7.32,42.41,14.28,6.31,0.00,0.00,0.00,0.00,1.45,20.45
RXO,RXO Inc,Freight & Logistics Services,13.66,-10.66,-29.00,-30.00,0,0,-1,0.5,0,-1,0,1,1.61,-23.77,-31.45,--,0.49,1.58,0.00,20.29,-28.22,-11.99,0.00,0.00,0.00,0.00,0.00,0.00
RHP,Ryman Hospitality Properties Inc,Residential & Commercial REITs,87.41,-2.80,-6.00,-19.00,1,0,0,1,0,0,1,1,3.31,-3.64,-16.81,20.77,2.48,10.64,10.95,77.82,54.93,5.82,-0.23,12.13,3.69,5.65,4.82,4.09
STBA,S&T Bancorp Inc,Banking Services,36.88,-5.03,-3.00,16.00,1,0,0,0.5,0,0,0,1,-5.73,-4.32,1.21,10.56,3.67,0.99,0.00,0.00,9.84,1.39,-4.99,4.63,3.75,5.58,3.71,4.06
SABR,Sabre Corp,Software & IT Services,2.53,-12.54,-28.00,-22.00,1,0,-1,0.5,0,0,0,1,11.62,-34.90,-19.74,--,0.33,0.00,0.00,143.31,0.00,-3.65,0.00,266.67,2.55,3.91,0.00,0.00
SAFT,Safety Insurance Group Inc,Insurance,76.82,-0.96,-3.00,-3.00,0,0,0,1,0,1,,,-0.73,10.46,-5.31,16.75,1.07,1.43,14.93,3.41,8.71,3.31,44.23,16.67,0.00,0.00,4.40,1.15
SBH,Sally Beauty Holdings Inc,Other Specialty Retailers,8.07,-2.97,-12.00,-29.00,-1,0,0,1,-1,0,0.5,1,3.77,-0.90,-27.16,5.00,0.24,1.27,3.05,56.44,29.74,6.82,2.37,12.14,-1.02,1.45,0.00,0.00
SNDK,SanDisk Corp,"Computers, Phones & Household Electronics",32.27,-6.66,-33.00,0.00,0,0,1,0,1,,0.5,,10.02,-17.89,0.00,--,0.76,0.60,0.00,17.53,-14.91,-11.40,0.00,0.00,0.00,0.00,0.00,0.00
SANM,Sanmina Corp,Electronic Equipment & Parts,80.73,0.39,7.00,31.00,1,1,1,1,0,0,0,1,-1.21,-0.14,12.65,19.54,0.58,2.03,11.73,11.42,11.03,5.46,11.55,18.00,7.04,7.42,0.00,0.00
BFS,Saul Centers Inc,Residential & Commercial REITs,33.1,-2.72,-10.00,-8.00,0,0,1,0.5,0,-1,,1,-6.17,-5.28,-20.05,22.09,2.87,5.53,7.88,75.85,23.33,2.99,-13.50,-7.80,6.71,6.78,7.24,2.17
SCSC,Scansource Inc,"Computers, Phones & Household Electronics",32.86,-2.40,-4.00,-21.00,0,0,-1,1,0,1,0.5,1,14.59,10.20,-28.58,14.34,0.30,1.01,9.22,13.27,7.32,3.85,9.74,13.61,-7.82,4.96,0.00,0.00
SNDR,Schneider National Inc,Freight & Logistics Services,21.96,-3.05,-3.00,3.00,0,0,0,0.5,1,0,0.5,-1,-3.45,-8.98,-2.75,33.15,0.77,1.38,7.52,16.18,4.20,2.61,0.00,0.00,0.00,0.00,1.61,9.63
SCHL,Scholastic Corp,Media & Publishing,17.77,-2.24,-5.00,-51.00,1,0,0,0.5,0,0,,1,-5.46,-7.44,-57.33,35.19,0.29,0.49,3.84,24.14,1.92,1.01,-47.87,334.69,1.39,5.45,4.59,5.92
SDGR,Schrodinger Inc,Software & IT Services,25.75,-9.16,33.00,10.00,-1,0,0,1,0,0,1,1,-23.76,-7.41,-14.89,--,6.76,4.17,0.00,0.00,-43.33,-25.96,-4.28,13.81,22.27,17.65,0.00,0.00
SBCF,Seacoast Banking Corporation of Florida,Banking Services,23.68,-4.87,-7.00,1.00,0,0,0,0.5,0,0,0.5,,-3.20,-11.56,-6.22,16.58,3.99,0.94,12.71,0.00,5.82,0.83,10.26,18.02,14.97,8.70,2.93,0.00
SEE,Sealed Air Corp,Containers & Packaging,27.73,1.57,-5.00,-13.00,0,0,0,1,0,0,0.5,0,8.99,2.18,-22.90,15.58,0.89,5.94,8.65,84.66,43.40,4.25,-0.96,7.40,-1.63,2.31,2.48,4.56
SEM,Select Medical Holdings Corp,Healthcare Providers & Services,18.12,-4.86,3.00,14.00,0,0,1,0.5,0,-1,1,1,-17.95,-20.39,-28.13,22.62,0.35,1.08,5.70,47.03,5.11,2.11,-33.13,23.42,4.21,5.47,1.73,0.00
SMTC,Semtech Corp,Semiconductors & Semiconductor Equipment ,29.93,-4.67,-14.00,-16.00,0,0,0,1,0,0,1,1,20.92,2.23,-13.92,--,3.60,6.01,0.00,50.42,-137.79,-11.55,88.64,32.53,13.66,10.86,0.00,0.00
SXT,Sensient Technologies Corp,Chemicals,90.07,-0.77,24.00,29.00,0,0,0,1,0,0,0.5,,9.90,40.62,13.43,31.06,2.55,3.64,21.09,39.06,11.87,6.26,11.33,14.37,3.79,5.12,1.75,2.21
SFBS,ServisFirst Bancshares Inc,Banking Services,71.08,-5.75,-14.00,17.00,-1,0,0,-1,0,-1,0,,-3.84,-13.39,4.10,16.70,7.99,2.40,16.36,0.00,15.29,1.40,19.95,17.23,17.26,13.11,1.82,14.59
SHAK,Shake Shack Inc,Hotels & Entertainment Services,89.67,0.17,3.00,-13.00,0,0,0,1,0,0,0.5,1,22.39,-0.64,9.61,425.30,3.90,10.57,42.89,34.54,2.70,0.78,42.39,25.95,15.17,12.91,0.00,0.00
SHEN,Shenandoah Telecommunications Co,Telecommunications Services,12.83,-3.33,0.00,-5.00,0,0,0,-1,0,0,0.5,1,-18.07,11.52,-42.41,--,1.79,0.68,7.97,34.10,-4.30,-2.04,0.00,-3.03,11.10,7.77,0.88,-19.18
SCVL,Shoe Carnival Inc,Other Specialty Retailers,17.87,-1.86,-18.00,-48.00,1,0,0,0.5,0,0,0,1,0.31,-9.68,-48.48,7.28,0.44,0.82,5.09,0.00,11.97,6.81,-28.68,8.76,-0.83,4.09,2.84,26.38
SSTK,Shutterstock Inc,Software & IT Services,16.92,-1.80,-4.00,-60.00,0,0,-1,0.5,0,0,0,1,3.11,-26.17,-56.96,17.09,0.68,1.18,5.12,33.61,7.07,3.27,16.45,11.04,9.11,2.42,7.12,0.00
SIG,Signet Jewelers Ltd,Other Specialty Retailers,59.03,-4.19,0.00,-42.00,1,0,0,1,0,0,0.5,1,2.17,24.33,-41.10,--,0.40,1.50,23.60,0.00,-1.77,0.98,-6.71,13.07,-0.30,1.44,1.99,-5.76
SFNC,Simmons First National Corp,Banking Services,18.55,-5.50,-10.00,6.00,1,0,0,0.5,0,0,0,-1,-5.01,-9.72,-4.67,16.31,3.01,0.67,12.42,0.00,4.20,0.54,7.80,23.03,13.27,6.32,4.50,5.67
SMPL,Simply Good Foods Co,Food & Tobacco,35.48,-4.74,2.00,2.00,1,0,0,1,0,0,0.5,1,-8.95,-3.07,-16.77,23.96,2.46,1.91,20.92,14.11,8.40,6.36,0.00,0.00,0.00,0.00,0.00,0.00
SLP,Simulations Plus Inc,Healthcare Equipment & Supplies,35.21,5.66,46.00,-21.00,-1,0,0,1,0,0,1,0,-14.99,6.85,-40.95,91.02,8.32,3.45,42.80,0.00,3.96,3.67,16.33,36.84,28.92,11.82,0.00,0.00
SPNT,Siriuspoint Ltd,Insurance,16.62,-2.25,-3.00,37.00,1,0,0,1,0,1,0,,8.25,43.37,29.27,19.63,0.78,1.22,13.57,24.66,6.94,1.33,109.62,12.39,0.00,6.01,0.00,0.00
SITC,Site Centers Corp,Residential & Commercial REITs,11.98,-4.86,-6.00,-13.00,0,0,1,0.5,0,0,0.5,0,-7.45,-16.41,-3.79,1.13,2.73,1.18,0.95,36.73,44.29,23.30,0.00,21.82,-62.51,17.56,0.00,0.00
SITM,SiTime Corp,Semiconductors & Semiconductor Equipment ,148.6,-0.96,0.00,72.00,0,0,0,1,0,0,0.5,1,28.60,18.62,49.62,--,21.04,6.99,0.00,0.00,-12.78,-9.78,0.00,0.00,0.00,0.00,0.00,0.00
SKYW,SkyWest Inc,Passenger Transportation Services,87.79,-3.01,-1.00,19.00,1,0,0,1,0,1,1,1,3.95,2.27,21.17,11.29,1.09,1.62,5.39,50.85,15.66,5.15,20.33,11.87,9.94,5.20,0.00,0.00
SLG,SL Green Realty Corp,Residential & Commercial REITs,54.27,-4.79,-6.00,7.00,0,0,-1,0.5,0,0,0.5,1,-4.82,-10.25,-2.69,--,4.18,1.09,19.95,47.21,-0.81,-0.09,0.00,32.67,-31.44,2.45,5.59,-2.98
SM,SM Energy Co,Oil & Gas,23.6,-5.62,-20.00,-54.00,1,0,-1,0.5,0,0,0.5,1,-6.07,-34.59,-56.47,3.25,0.89,0.60,1.53,38.42,20.28,10.82,-17.65,-3.93,21.30,0.45,3.45,49.23
SEDG,Solaredge Technologies Inc,Renewable Energy,12.69,-28.29,-21.00,-78.00,-1,0,0,1,-1,-1,-0.5,-1,19.77,-13.96,-74.30,--,0.96,1.47,0.00,54.43,-123.30,-52.17,85.34,86.05,21.76,26.29,0.00,0.00
SAH,Sonic Automotive Inc,Other Specialty Retailers,61.06,-2.30,9.00,-3.00,0,0,0,1,0,1,0.5,0,4.96,-2.67,7.78,9.61,0.16,2.09,5.73,77.74,24.52,4.34,10.89,11.92,3.41,3.68,2.08,25.59
SONO,Sonos Inc,"Computers, Phones & Household Electronics",9.17,-8.03,-14.00,-46.00,0,0,-1,0.5,-1,0,0,1,2.20,-14.93,-43.84,--,0.82,3.12,0.00,0.00,-15.80,-8.07,0.00,0.00,0.00,0.00,0.00,0.00
SBSI,Southside Bancshares Inc,Banking Services,28.53,-5.95,-2.00,34.00,0,0,0,1,0,0,0,1,-7.88,-4.24,-6.29,9.66,3.28,1.05,8.57,0.00,11.03,1.06,-3.78,5.71,6.71,5.20,5.12,3.20
SPTN,SpartanNash Co,Food & Drug Retailing ,19.79,-2.47,0.00,3.00,0,0,0,-1,0,-1,0,1,-12.91,1.97,-16.91,7048.33,0.07,0.86,6.19,50.35,0.04,0.01,-12.32,0.00,3.75,-0.76,4.64,2.74
CXM,Sprinklr Inc,Software & IT Services,7.68,-3.30,-9.00,-36.00,0,0,0,1,0,0,0,0,2.37,-5.74,-38.89,18.44,2.65,3.42,15.06,0.00,18.83,10.10,0.00,0.00,0.00,0.00,0.00,0.00
SPSC,SPS Commerce Inc,Software & IT Services,139.53,-1.99,3.00,-23.00,1,0,0,1,0,0,0.5,1,-1.63,6.27,-31.35,68.11,8.26,6.01,43.22,0.00,10.13,8.34,13.22,15.48,19.27,12.77,0.00,0.00
SPXC,SPX Technologies Inc,"Machinery, Equipment & Components",133.13,-2.97,3.00,10.00,0,0,0,1,0,1,1,1,5.37,6.97,-4.83,34.63,3.50,4.85,23.18,39.95,15.24,6.88,0.00,0.00,0.00,0.00,0.00,0.00
JOE,St Joe Co,Real Estate Operations,42.66,-6.52,-8.00,-27.00,0,0,0,0.5,0,0,,1,-3.53,-4.31,-31.61,32.48,6.16,3.46,20.44,45.38,10.96,4.92,0.00,0.00,0.00,0.00,1.29,0.00
STAA,STAAR Surgical Co,Healthcare Equipment & Supplies,18.16,2.62,1.00,-62.00,0,0,0,1,-1,0,0,1,-1.44,16.65,-59.93,--,3.33,2.66,0.00,0.00,-19.14,-14.97,0.00,0.00,-18.49,29.35,0.00,0.00
SMP,Standard Motor Products Inc,Automobiles & Auto Parts,23.94,-2.37,-3.00,-26.00,0,0,0,1,0,0,0.5,1,11.74,-4.64,-15.16,11.15,0.41,0.99,6.83,49.93,9.00,3.57,13.25,16.99,17.36,3.11,4.30,5.10
SXI,Standex International Corp,"Machinery, Equipment & Components",140.14,-4.93,-14.00,-21.00,1,0,0,0.5,0,0,1,1,-0.39,-17.42,-20.64,29.11,2.38,2.57,18.87,44.78,9.29,4.86,9.27,13.45,8.58,12.90,0.87,8.63
STEL,Stellar Bancorp Inc,Banking Services,25.34,-3.05,-6.00,15.00,0,0,0,1,0,0,0.5,,-7.23,-3.46,6.21,12.56,3.21,0.86,9.47,0.00,7.23,1.07,-16.36,5.43,-1.33,3.80,2.10,5.79
SCL,Stepan Co,Chemicals,48.19,-0.72,-13.00,-43.00,0,0,0,0.5,0,-1,,1,5.99,-10.08,-43.17,22.38,0.56,1.03,7.29,35.45,4.65,2.36,42.73,31.85,7.97,6.63,2.81,8.06
STEP,Stepstone Group Inc,Investment Banking & Investment Services,50.23,-3.47,-2.00,39.00,1,0,1,1,0,0,0.5,1,5.89,-2.22,37.16,--,5.67,20.50,0.00,8.83,-26.81,-2.65,0.00,0.00,0.00,0.00,1.69,0.00
STRL,Sterling Infrastructure Inc,Construction & Engineering,149.56,-1.35,31.00,43.00,1,0,1,1,0,0,0.5,1,17.22,53.61,30.79,21.28,2.63,6.88,15.89,27.27,36.67,14.52,-11.85,13.03,-1.71,7.53,0.00,0.00
SHOO,Steven Madden Ltd,Textiles & Apparel,20.92,-5.54,-22.00,-49.00,1,0,0,0.5,0,0,0,0,11.23,-32.16,-44.86,10.81,0.80,2.08,9.42,0.00,19.51,12.64,-45.69,37.93,10.70,8.21,3.35,8.06
STC,Stewart Information Services Corp,Insurance,64.96,-7.90,-10.00,4.00,1,0,1,-1,0,-1,0,,-12.84,-6.96,-14.57,23.41,0.67,1.21,11.40,24.05,5.31,3.26,36.12,41.01,10.75,12.21,3.29,10.20
SNEX,Stonex Group Inc,Investment Banking & Investment Services,87.75,-1.87,15.00,22.00,0,0,0,1,0,0,0.5,1,-7.24,5.17,55.19,11.64,0.03,2.20,11.05,87.79,16.69,1.04,9.79,0.51,7.52,0.19,0.00,0.00
STRA,Strategic Education Inc,Miscellaneous Educational Service Providers,80.4,-1.26,-6.00,-33.00,0,0,0,1,0,0,1,1,2.74,-11.37,-31.07,18.75,1.72,1.29,13.46,0.00,6.86,5.33,15.61,18.65,4.01,5.03,2.74,2.71
LRN,Stride Inc,Miscellaneous Educational Service Providers,140.86,0.40,12.00,110.00,1,0,0,1,0,0,1,1,3.84,16.39,101.45,24.07,2.94,4.74,16.22,26.56,23.76,14.71,40.09,12.18,16.24,8.36,0.00,0.00
RGR,Sturm Ruger & Company Inc,Leisure Products,40.11,-3.55,2.00,-13.00,-1,0,0,-1,0,-1,0.5,1,-16.37,-5.65,-24.71,19.57,1.11,1.85,11.39,0.00,9.56,8.18,17.51,9.13,-1.20,1.89,2.01,-3.11
INN,Summit Hotel Properties Inc,Residential & Commercial REITs,4.07,-7.51,-26.00,-35.00,0,0,-1,0.5,0,0,0,1,-0.66,-32.60,-36.88,19.06,0.65,0.51,2.80,50.90,2.43,1.25,0.00,-350.00,1.90,2.49,7.64,-14.97
SNCY,Sun Country Airlines Holdings Inc,Passenger Transportation Services,9.31,-7.18,-27.00,-31.00,0,0,0,0.5,1,0,0.5,1,11.91,-35.22,0.50,11.50,0.55,0.99,3.98,48.98,9.46,3.35,0.00,0.00,0.00,0.00,0.00,0.00
SXC^K09,SunCoke Energy Inc,Metals & Mining,9.68,-5.43,5.00,-10.00,1,0,0,-1,0,0,0.5,1,-18.24,-7.95,-28.22,7.66,0.38,1.03,3.27,40.82,14.26,6.13,-37.50,-2.86,-22.15,0.99,5.74,29.67
RUN,Sunrun Inc,Renewable Energy,7.5,-47.78,24.00,-28.00,-1,0,-1,1,0,0,0.5,0,-10.64,-17.72,-52.82,--,0.74,0.58,0.00,76.91,-69.48,-21.11,0.00,-91.38,9.52,12.23,0.00,0.00
SHO,Sunstone Hotel Investors Inc,Residential & Commercial REITs,8.3,-1.82,-13.00,-20.00,1,0,0,0.5,-1,0,0,1,0.76,-19.84,-24.15,89.47,1.86,0.96,11.64,28.83,1.07,1.14,0.00,42.86,6.84,3.67,4.16,-13.42
SUPN,Supernus Pharmaceuticals Inc,Pharmaceuticals,32.25,-1.35,0.00,7.00,0,0,0,1,0,0,0.5,1,-4.05,-3.00,4.43,29.01,2.69,1.74,12.64,0.00,6.32,4.67,-33.76,20.19,-5.42,9.04,0.00,0.00
SLVM,Sylvamo Corp,Paper & Forest Products,60.23,-0.50,-11.00,-6.00,1,0,0,0.5,0,-1,-0.5,1,-13.51,-16.34,-27.91,8.15,0.61,2.49,5.08,47.36,31.83,10.54,0.00,0.00,0.00,0.00,3.23,0.00
TALO,Talos Energy Inc,Oil & Gas,7.4,-5.82,-23.00,-48.00,-1,0,-1,1,0,0,1,1,2.97,-11.38,-38.85,55.54,0.69,0.52,1.24,33.06,0.95,0.42,0.00,0.00,0.00,0.00,0.00,0.00
TNDM,Tandem Diabetes Care Inc,Healthcare Equipment & Supplies,17.47,-9.07,-6.00,-49.00,0,0,0,1,0,0,0.5,1,9.67,-32.71,-63.51,--,1.40,8.85,0.00,69.53,-92.31,-19.74,4.08,50.35,6.75,10.93,0.00,0.00
SKT,Tanger Inc,Residential & Commercial REITs,32.29,-4.32,-3.00,11.00,1,0,0,-1,0,0,0.5,1,-13.86,-14.72,-2.13,34.66,6.15,5.22,14.38,70.31,15.89,3.69,5.68,8.60,2.06,4.18,4.00,-4.91
TGNA,Tegna Inc,Media & Publishing,16.32,-4.02,-11.00,19.00,0,0,0,0.5,0,0,1,1,-2.38,-3.59,5.27,5.90,0.88,0.88,4.65,50.15,15.99,6.50,-47.56,99.38,-11.33,12.30,2.99,11.27
TFX,Teleflex Inc,Healthcare Equipment & Supplies,134.9,-4.39,-2.00,-35.00,0,0,0,0.5,1,0,0,,-16.30,-27.69,-48.44,38.09,1.78,1.32,12.56,31.78,3.48,2.04,-4.64,6.59,1.86,4.83,1.12,0.00
TDS,Telephone and Data Systems Inc,Telecommunications Services,37.6,-1.66,-5.00,132.00,0,0,0,0.5,0,-1,0.5,1,-12.98,-10.63,59.65,--,0.79,0.96,4.68,41.00,-2.90,-0.38,55.29,-7.89,-4.93,1.13,0.47,-14.03
TNC,Tennant Co,"Machinery, Equipment & Components",72.66,-3.23,-11.00,-37.00,1,0,0,0.5,0,0,0.5,1,-4.78,-14.02,-35.19,20.45,1.08,2.19,11.01,25.50,11.04,5.87,-11.26,15.44,-4.90,5.10,1.61,5.22
TDC,Teradata Corp,Software & IT Services,21.58,-4.50,-6.00,-43.00,0,0,0,0.5,1,0,0.5,1,-3.63,-3.26,-39.22,15.58,1.24,13.40,9.14,78.56,130.19,7.89,-9.92,9.17,-6.55,0.81,0.00,0.00
